alim_grp_code,alim_ssgrp_code,alim_ssssgrp_code,alim_grp_nom_eng,alim_ssgrp_nom_eng,alim_ssssgrp_nom_eng,alim_code,alim_nom_eng,alim_nom_sci,"Energy, Regulation EU No 1169/2011 (kJ/100g)","Energy, Regulation EU No 1169/2011 (kcal/100g)","Energy, N x Jones' factor, with fibres (kJ/100g)","Energy, N x Jones' factor, with fibres (kcal/100g)",Water (g/100g),Protein (g/100g),"Protein, crude, N x 6.25 (g/100g)",Carbohydrate (g/100g),Fat (g/100g),Sugars (g/100g),fructose (g/100g),galactose (g/100g),glucose (g/100g),lactose (g/100g),maltose (g/100g),sucrose (g/100g),Starch (g/100g),Fibres (g/100g),Polyols (g/100g),Ash (g/100g),Alcohol (g/100g),Organic acids (g/100g),FA saturated (g/100g),FA mono (g/100g),FA poly (g/100g),FA 4:0 (g/100g),FA 6:0 (g/100g),FA 8:0 (g/100g),FA 10:0 (g/100g),FA 12:0 (g/100g),FA 14:0 (g/100g),FA 16:0 (g/100g),FA 18:0 (g/100g),FA 18:1 n-9 cis (g/100g),"FA 18:2 9c,12c (n-6) (g/100g)","FA 18:3 c9,c12,c15 (n-3) (g/100g)","FA 20:4 5c,8c,11c,14c (n-6) (g/100g)","FA 20:5 5c,8c,11c,14c,17c (n-3) EPA (g/100g)","FA 22:6 4c,7c,10c,13c,16c,19c (n-3) DHA (g/100g)",Cholesterol (mg/100g),Salt (g/100g),Calcium (mg/100g),Chloride (mg/100g),Copper (mg/100g),Iron (mg/100g),Iodine (µg/100g),Magnesium (mg/100g),Manganese (mg/100g),Phosphorus (mg/100g),Potassium (mg/100g),Selenium (µg/100g),Sodium (mg/100g),Zinc (mg/100g),Retinol (µg/100g),Beta-carotene (µg/100g),Vitamin D (µg/100g),Vitamin E (mg/100g),Vitamin K1 (µg/100g),Vitamin K2 (µg/100g),Vitamin C (mg/100g),Vitamin B1 or Thiamin (mg/100g),Vitamin B2 or Riboflavin (mg/100g),Vitamin B3 or Niacin (mg/100g),Vitamin B5 or Pantothenic acid (mg/100g),Vitamin B6 (mg/100g),Vitamin B9 or Folate (µg/100g),Vitamin B12 (µg/100g)
13,1300,000000,fruits and fruit products,fruits,,E052,Phalsa,Grewia asiatica,299,71.46,-,-,77.48,1.66,1.66,15.09,0.14,13,6.12,-,4.66,-,-,2.22,0.75,4.54,-,1.09,-,-,0.164,0.167,0.381,-,-,-,-,-,0.00218,0.107,0.04572,0.162,0.362,0.01866,-,-,-,-,0.005055,153,-,0.24,2.01,-,76.92,0.47,23.65,362,3.53,1.99,0.48,-,1.71,1.34,0.93,5.36,-,-,-,-,-,-,-,-,-
13,1300,000000,fruits and fruit products,fruits,,E053,Pineapple,Ananas comosus,180,43.02,-,-,86.06,0.52,0.52,9.42,0.16,8.56,1.21,-,3.12,-,-,4.23,-,3.46,-,0.38,-,0.7023,0.05109,0.03115,0.04776,-,-,-,-,-,-,0.04257,0.00852,0.03115,0.01775,0.03,-,-,-,-,0.003632,10.88,-,0.07,0.28,-,12.68,1.28,13.56,143,0.08,1.43,0.1,-,31.21,0.21,0.45,2.4,-,-,-,-,-,-,-,-,-
13,1300,000000,fruits and fruit products,fruits,,E054,Plum,Prunus domestica,238,56.88,-,-,84.44,0.64,0.64,12.1,0.4,10.13,3.5,-,3.42,-,-,3.21,-,2.07,-,0.35,-,0.2471,0.02005,0.17,0.05908,-,-,-,-,-,-,0.016,0.00405,0.166,0.05908,-,-,-,-,-,0.003937,7.61,-,0.41,0.25,-,7.79,0.06,13.83,162,0.56,1.55,0.1,-,1.32,3.32,0.5,8.5,-,2.26,0.02,0.02,0.44,0.16,0.05,14.29,-
13,1300,000000,fruits and fruit products,fruits,,E055,"Pomegranate, maroon seeds",Punica granatum,229,54.73,-,-,83.55,1.33,1.33,11.58,0.15,10.87,1.01,-,1.74,-,-,8.12,-,2.83,-,0.57,-,1.362,0.0425,0.03851,0.04099,-,-,-,-,0.00114,0.00048,0.02264,0.01325,0.0353,0.03916,0.00182,-,-,-,-,0.00541,-,-,-,-,-,11.07,0.13,27.2,206,0.55,2.13,0.18,-,2.05,109,0.03,18.5,-,12.69,0.06,0.01,0.2,0.42,0.29,38.64,-
13,1300,000000,fruits and fruit products,fruits,,E056,Pummelo,Citrus maxima,-,-,-,-,-,-,-,-,-,4.39,2.09,-,1.44,-,-,0.86,0.46,-,-,-,-,2.089,0.115,0.041,0.187,-,-,-,-,-,-,0.08803,0.01932,0.0323,0.134,0.05321,-,-,-,-,0.002692,14.03,-,0.03,0.06,-,6.83,0.01,13.99,189,-,1.06,0.06,-,1.55,0.98,0.47,4.88,-,48.89,0.06,0.02,0.23,0.05,0.04,13.44,-
13,1300,000000,fruits and fruit products,fruits,,E057,"Raisins, dried, black",Vitis vinifera,1279,305.7,-,-,19.69,2.57,2.57,71.29,0.34,61.51,23.12,-,16.22,-,-,22.17,1.29,3.92,-,2.19,-,0.09294,0.06247,0.04653,0.159,-,-,-,-,-,-,0.04697,0.01549,0.04653,0.147,0.01191,-,-,-,-,0.02791,73.24,-,0.47,6.81,-,33.76,0.52,77.62,1105,1.86,10.99,0.22,-,3.71,1.76,0.02,1.63,-,2.05,0.09,0.04,0.48,0.21,0.17,38.3,-
13,1300,000000,fruits and fruit products,fruits,,E058,"Raisins, dried, golden",Vitis vinifera,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.05699,0.121,0.03264,0.125,-,-,-,-,-,-,0.09525,0.02594,0.03264,0.09396,0.03087,-,-,-,-,0.02581,51.83,-,0.39,4.26,-,28.32,0.41,93.3,913,1.72,10.16,0.25,-,2.53,11.87,0.02,1.71,-,1.85,0.09,0.04,0.64,0.18,0.17,34.68,-
13,1300,000000,fruits and fruit products,fruits,,E059,Rambutan,Nephelium lappaceum,306,73.14,-,-,80.87,0.68,0.68,16.84,0.16,15.8,8.78,-,6,-,-,1.02,-,1.02,-,0.43,-,0.01442,0.144,0.16,0.362,-,-,-,-,-,-,0.12,0.02412,0.145,0.16,0.202,-,-,-,-,0.004445,8.67,-,0.08,0.37,-,21.38,0.37,6.98,131,-,1.75,0.53,-,2.9,2.4,0.08,19.7,-,65,0.11,0.01,0.26,0.14,0.04,7.35,-
13,1300,000000,fruits and fruit products,fruits,,E060,Sapota,Achras sapota,307,73.37,-,-,73.64,0.92,0.92,13.9,1.26,-,-,-,-,-,-,-,-,9.6,-,0.68,-,0.8162,0.389,0.255,0.358,-,-,-,-,-,-,0.343,0.04533,0.22,0.233,0.125,-,-,-,-,0.01171,17.87,-,0.07,0.49,-,16.19,0.08,22.26,280,0.39,4.61,0.18,-,-,-,-,-,-,20.96,0.01,0.03,0.24,0.24,0.12,10.83,-
13,1300,000000,fruits and fruit products,fruits,,E061,Soursop,Annona muricata,260,62.14,-,-,80.85,0.74,0.74,11.94,0.94,9.83,7.99,-,1.66,-,-,0.18,0.12,4.95,-,0.58,-,0.01458,0.135,0.03854,0.132,-,-,-,-,-,-,0.089,0.02884,0.03398,0.07798,0.05402,-,-,-,-,0.01722,10.05,-,0.14,0.29,-,17.7,0.07,25.83,264,-,6.78,0.12,-,-,3.24,0.06,2.6,-,59.54,0.03,0.04,0.85,0.12,0.03,6.09,-
13,1300,000000,fruits and fruit products,fruits,,E062,Star fruit,Averrhoa carambola,110,26.29,-,-,91.18,0.79,0.79,4.51,0.39,3.95,2.22,-,1.73,-,-,-,-,2.81,-,0.33,-,0.8874,0.02077,0.03362,0.191,-,-,-,-,-,-,0.01023,0.01054,0.03012,0.151,0.0399,-,-,-,-,0.003962,4.97,-,0.07,0.45,-,11.53,0.06,11.67,159,0.56,1.56,0.24,-,1.4,0.96,0.4,2,-,33.55,0.08,0.02,0.34,0.26,0.06,8.43,-
13,1300,000000,fruits and fruit products,fruits,,E063,Strawberry,Fragaria x ananassa,103,24.62,-,-,92.03,0.97,0.97,3.4,0.56,3.57,1.9,-,1.6,-,-,0.07,0.1,2.5,-,0.54,-,0.00367,0.06621,0.07787,0.291,-,-,-,-,-,-,0.05068,0.01062,0.07787,0.179,0.112,-,-,-,-,0.003023,15.28,-,0.07,0.36,-,15.53,0.43,26.31,140,0.3,1.19,0.14,-,2.19,3.95,0.26,19.81,-,50.2,0.06,0.01,0.48,0.18,0.09,8.91,-
13,1300,000000,fruits and fruit products,fruits,,E064,"Tamarind, pulp",Tamarindus indica,1207,288.5,-,-,20.83,2.92,2.92,67.35,0.15,-,-,-,-,-,-,-,-,5.31,-,3.44,-,0.0161,0.02726,0.03489,0.01785,-,-,-,-,-,-,-,-,-,0.00499,0.01286,-,-,-,-,0.0633,149,-,0.5,9.16,-,82.73,0.52,113,836,2.05,24.92,0.58,-,1.54,25.65,0.1,1.67,-,3.62,0.34,0.07,1.56,0.17,0.08,9.79,-
13,1300,000000,fruits and fruit products,fruits,,E065,"Water melon, dark green (Citrullus",-,85,20.32,-,-,94.54,0.6,0.6,3.86,0.16,3.66,1.91,-,0.31,-,-,1.44,-,0.7,-,0.13,-,0.0692,0.0397,0.02484,0.06746,-,-,-,-,-,-,0.0324,0.00731,0.02484,0.0519,0.01555,-,-,-,-,0.004801,5.29,-,0.04,0.22,-,9.91,0.04,11.33,124,-,1.89,0.1,-,605,0.56,0.04,2.1,-,-,-,-,-,-,-,-,-
13,1300,000000,fruits and fruit products,fruits,,E066,"Water melon, pale green",Citrullus vulgaris,70,16.73,-,-,95.33,0.59,0.59,3.02,0.16,3,2.57,-,0.21,-,-,0.22,-,0.78,-,0.12,-,0.07538,0.05033,0.01096,0.06538,-,-,-,-,-,-,0.04294,0.00739,0.01096,0.05486,0.01052,-,-,-,-,0.004115,4.35,-,0.03,0.16,-,7.42,0.03,8.09,126,-,1.62,0.07,-,576,0.56,0.05,2.8,-,11.45,0.02,0.02,0.3,0.19,0.07,5.55,-
13,1300,000000,fruits and fruit products,fruits,,E067,Wood apple,Limonia acidissima,-,-,-,-,-,-,-,-,-,3.81,1.38,-,1.41,-,-,1.02,2.79,-,-,-,-,0.2929,0.877,0.595,1.435,-,-,-,-,-,-,0.657,0.162,0.559,0.799,0.636,-,-,-,-,0.003759,55.71,-,0.2,0.45,-,23.7,0.2,84.32,347,2.32,1.48,0.31,-,3.81,28.71,0.07,6.8,-,22.17,0.04,0.01,0.55,0.22,0.17,6.51,-
13,1300,000000,fruits and fruit products,fruits,,E068,Zizyphus,Zizyphus jujuba,204,48.76,-,-,84.39,1.34,1.34,9.4,0.35,8.29,4.3,-,2.98,-,-,1.01,-,3.73,-,0.8,-,0.2412,0.119,0.126,0.03525,-,-,-,-,0.00192,0.00534,0.08573,0.01722,0.11,0.02718,0.00807,-,-,-,-,0.003861,46.55,-,0.12,0.4,-,16.72,0.24,32.38,237,1.42,1.52,0.1,-,1.5,16.7,0.02,2.5,-,60.93,0.01,0.02,0.33,0.14,0.11,5.99,-
