alim_grp_code	alim_ssgrp_code	alim_ssssgrp_code	alim_grp_nom_eng	alim_ssgrp_nom_eng	alim_ssssgrp_nom_eng	alim_code	alim_nom_eng	alim_nom_sci	Energy, Regulation EU No 1169/2011 (kJ/100g)	Energy, Regulation EU No 1169/2011 (kcal/100g)	Energy, N x Jones' factor, with fibres (kJ/100g)	Energy, N x Jones' factor, with fibres (kcal/100g)	Water (g/100g)	Protein (g/100g)	Protein, crude, N x 6.25 (g/100g)	Carbohydrate (g/100g)	Fat (g/100g)	Sugars (g/100g)	fructose (g/100g)	galactose (g/100g)	glucose (g/100g)	lactose (g/100g)	maltose (g/100g)	sucrose (g/100g)	Starch (g/100g)	Fibres (g/100g)	Polyols (g/100g)	Ash (g/100g)	Alcohol (g/100g)	Organic acids (g/100g)	FA saturated (g/100g)	FA mono (g/100g)	FA poly (g/100g)	FA 4:0 (g/100g)	FA 6:0 (g/100g)	FA 8:0 (g/100g)	FA 10:0 (g/100g)	FA 12:0 (g/100g)	FA 14:0 (g/100g)	FA 16:0 (g/100g)	FA 18:0 (g/100g)	FA 18:1 n-9 cis (g/100g)	FA 18:2 9c,12c (n-6) (g/100g)	FA 18:3 c9,c12,c15 (n-3) (g/100g)	FA 20:4 5c,8c,11c,14c (n-6) (g/100g)	FA 20:5 5c,8c,11c,14c,17c (n-3) EPA (g/100g)	FA 22:6 4c,7c,10c,13c,16c,19c (n-3) DHA (g/100g)	Cholesterol (mg/100g)	Salt (g/100g)	Calcium (mg/100g)	Chloride (mg/100g)	Copper (mg/100g)	Iron (mg/100g)	Iodine (µg/100g)	Magnesium (mg/100g)	Manganese (mg/100g)	Phosphorus (mg/100g)	Potassium (mg/100g)	Selenium (µg/100g)	Sodium (mg/100g)	Zinc (mg/100g)	Retinol (µg/100g)	Beta-carotene (µg/100g)	Vitamin D (µg/100g)	Vitamin E (mg/100g)	Vitamin K1 (µg/100g)	Vitamin K2 (µg/100g)	Vitamin C (mg/100g)	Vitamin B1 or Thiamin (mg/100g)	Vitamin B2 or Riboflavin (mg/100g)	Vitamin B3 or Niacin (mg/100g)	Vitamin B5 or Pantothenic acid (mg/100g)	Vitamin B6 (mg/100g)	Vitamin B9 or Folate (µg/100g)	Vitamin B12 (µg/100g)
04	0409	000000	meat, egg and fish	fish products	-	10028	Mussel, canned, drained	Mytilus spp.	431	102	431	102	75,1	14,6	14,6	5,93	2,2	0,5	< 0,3	-	< 0,3	-	< 0,3	0,5	-	0	0	2,16	0	0	0,54	0,3	1,06	-	-	0	0	0	0,11	0,33	0,11	0	0,03	0,02	-	0,45	0,45	38	1,6	57	-	0,16	8,44	197	42	0,7	189	98	57,2	639	3,56	21,1	-	0	3,5	0	-	0	0,01	0,11	1	-	0,08	27	10,2
04	0409	000000	meat, egg and fish	fish products	-	10042	Snail in parsley butter, prepacked, cooked	Helix spp.	1150	277	1150	277	57,2	12,9	12,9	2,26	23,7	1,02	< 0,3	-	< 0,3	-	< 0,3	0,33	-	1,69	0	3,19	0	traces	14,8	5,63	0,85	0,85	0,53	0,3	0,62	0,75	2,39	6,76	2,18	4,44	0,41	0,11	0,064	0,021	< 0,011	225	1,66	-	992	2,3	2,5	< 20	35	0,34	150	89	< 50	665	1,2	131	-	< 0,5	-	10,4	-	-	0,065	0,04	0,2	0,25	0,069	14,1	0,26
04	0409	000000	meat, egg and fish	fish products	-	10081	Mussels, in Catalan-style sauce or marinade (tomatoes), canned, drained	Mytilus spp.	605	145	605	145	-	12,5	12,5	5	7,9	3,7	1	-	1,5	-	0,5	0,7	-	2	0	2,17	0	0	0,91	2,08	3,33	-	-	-	-	-	-	-	-	-	3,21	0,03	-	-	-	-	1,73	-	-	-	-	-	-	-	-	-	-	691	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
04	0409	000000	meat, egg and fish	fish products	-	25433	Caribbean-style fish fritters, fish acras	(Genus and species unknown)	1140	275	1140	275	49,5	12,4	12,4	15,1	17,6	2,55	0,3	-	< 0,2	< 0,2	1,1	0,4	12,6	3	0	2,3	0	0	2,3	9,46	5,01	< 0,0056	< 0,0056	< 0,0056	< 0,0056	< 0,0056	0,097	1,23	0,51	9,34	4,67	0,073	0,014	0,023	0,046	68,8	1,24	55,3	743	< 0,1	1,1	20	18	0,3	110	216	18	583	0,8	7,5	-	< 0,5	4,84	-	-	0,5	0,064	0,1	1,1	0,35	0,19	33	0,43
04	0409	000000	meat, egg and fish	fish products	-	25537	Salmon carpaccio, w marinade	(Genus and species unknown)	810	194	810	194	64,3	19,8	19,8	0,22	12,7	0	-	-	-	-	-	-	0,02	0	0	1,67	0	traces	2,44	6,78	2,92	-	-	-	-	-	-	-	-	-	-	-	-	0,4	0,57	51,9	0,098	14,9	-	0,08	0,64	37,9	24,7	0,06	173	279	19,5	39	0,55	13,6	-	4,23	3,25	-	-	4,21	0,25	0,08	6,26	1,46	0,55	16,3	4,33
04	0409	000000	meat, egg and fish	fish products	-	25995	Mackerel, grilled filet, canned, plain, drained	Scomber scombrus (Linnaeus, 1758)	1020	246	1020	246	59,9	19,7	19,7	0,55	18,3	-	-	-	-	-	-	-	-	0	0	1,56	0	0	4,27	7,63	4,73	< 0,01	< 0,01	< 0,01	< 0,01	0,01	1,18	2,41	0,47	2,16	0,48	0,25	0,08	1,25	2,11	64,8	0,84	38	571	0,1	1,1	< 20	23	0,03	170	200	70	337	0,8	51,7	< 5	4,56	1,23	< 0,8	-	< 0,5	0,027	0,14	5,32	0,47	0,062	8,37	10,5
04	0409	000000	meat, egg and fish	fish products	-	25999	Anchovy, fillets, rolled with capers, semi-preserved, drained	Engraulis encrasicolus (Linnaeus, 1758)	830	198	830	198	-	24,8	24,8	1,48	10,3	-	-	-	-	-	-	-	-	< 1	0	17,4	0	0	0,86	2,09	4,49	< 0,0073	< 0,0073	< 0,0073	< 0,0073	< 0,0073	0,0073	0,44	0,25	-	3,78	0,028	< 0,0073	< 0,0073	0,026	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
04	0409	000000	meat, egg and fish	fish products	-	26000	Anchovy, fillets, in oil, semi-preserved, drained	Engraulis encrasicolus (Linnaeus, 1758)	765	182	765	182	55,1	26,4	26,4	< 0,2	8,45	0	< 0,3	-	< 0,3	< 0,3	< 0,3	< 0,3	0	< 0,25	0	12,2	0	0	3,08	3,55	1,4	< 0,0041	< 0,0041	< 0,0041	< 0,0041	0,012	0,071	0,79	2,07	3,42	0,34	0,053	0,011	0,41	0,58	75,5	11,3	189	6090	0,25	3,22	30	43,7	0,1	231	355	8	4210	2,92	5	0	1,7	1,16	12,1	-	< 0,5	< 0,04	0,25	3,9	0,63	0,37	14,5	20,9
04	0409	000000	meat, egg and fish	fish products	-	26002	European plaice, breaded, fried	Pleuronectes platessa (Linnaeus, 1758)	1010	242	1010	242	58,5	13,4	13,4	8,86	16,8	-	0	-	0	0	0	0	-	1	0	1,4	0	0	2	3,4	10,7	-	-	-	-	-	-	-	-	-	-	-	-	-	-	60	0,66	27	240	0,052	0,54	14	22,4	0,29	132	234	20	264	0,73	0	-	0	0	0	-	0	0,18	0,06	0,8	0,82	0,12	27	0
04	0409	000000	meat, egg and fish	fish products	-	26004	Lump roe, semi-preserved	Cyclopterus lumpus Linnaeus, 1758	462	111	462	111	76	10,4	10,4	1	7,27	0	< 0,15	-	< 0,15	0	< 0,15	< 0,15	0	0	0	5,12	0	traces	1,97	1,42	3,52	< 0,0036	< 0,0036	< 0,0036	< 0,0036	< 0,0036	0,16	1,2	0,3	1,17	0,078	0,06	0,046	1,36	1,77	253	4,87	11,6	3000	< 0,1	0,4	60	3	< 0,1	83	68,4	8	1950	0,8	13	0	2,65	1,89	0,6	-	< 0,5	< 0,04	0,071	< 0,16	0,28	0,08	25	5,45
04	0409	000000	meat, egg and fish	fish products	-	26005	Caviar, semi-preserved	Acipenser sturio (Linnaeus, 1758)	1060	254	1060	254	-	25	25	traces	17,1	traces	-	-	-	-	-	-	0	0	0	-	0	traces	3,21	4,88	7,33	-	-	-	-	-	-	-	-	-	-	-	-	1,36	1,77	-	-	-	-	0,04	-	117	-	0,07	-	-	8	-	0,8	-	-	-	1,6	-	-	-	0,49	0,071	0,08	0,28	0,08	25	5,45
04	0409	000000	meat, egg and fish	fish products	-	26010	Atlantic herring, marinated, or rollmops	Clupea harengus (Linnaeus, 1758)	880	211	880	211	64,7	13,7	13,7	8	13,8	1,9	< 0,2	-	< 0,2	< 0,2	< 0,2	0,9	1,1	0	0	2,82	0	traces	2,51	8,02	1,92	0	0	0,016	0,011	0	0,8	1,55	0,13	2,49	0,39	0,23	-	0,57	0,73	36,5	2,56	53,5	-	0,11	1,07	47	7,2	0,035	70,5	56,5	46	1030	0,59	27,3	0	13,2	1,48	0,2	-	0	0,033	0,13	2,9	0,081	0,19	1,9	5,1
04	0409	000000	meat, egg and fish	fish products	-	26016	Lemon sole, breaded, fried	Microstomus kitt (Walbaum, 1792)	863	206	863	206	60,5	16,7	16,7	11,9	10,2	1	-	-	-	-	-	-	-	0	0	0,69	0	0	1,3	3,8	4,63	-	-	-	-	-	-	-	-	-	-	-	-	0,059	0,11	-	0,69	-	-	0,01	-	25	-	traces	-	-	73	270	0,5	-	0	-	0,1	-	-	-	0,1	0,1	3,8	0,29	0,14	13	1
04	0409	000000	meat, egg and fish	fish products	-	26027	Pilchard, in tomato sauce, canned, drained	Sardina pichardus (Walbaum, 1792)	696	167	696	167	70,1	13	13	3,99	11	1	0,5	-	0,4	0	0	0	-	0	0	1,87	0	0	2,35	2,19	3,4	-	-	-	-	0	0,3	0,9	0,4	-	0,12	0,07	-	0,84	2,3	56	1	250	520	0,16	2,5	64	29	0,11	280	310	30	400	1,3	7	0	14	2,5	-	-	traces	0,01	0,33	5,9	0,85	0,27	0	13
04	0409	000000	meat, egg and fish	fish products	-	26028	Fish, croquette, fritter or nuggets, fried	(Genus and species unknown)	1060	255	1060	255	50,5	13,2	13,2	18,4	13,7	1,6	0	-	0	0	0	0	15,2	2,5	0	1,71	0	0	1,69	4,6	5,19	-	-	-	-	0,013	0,027	1,13	0,45	4,6	4,63	0,067	-	0,067	0,12	49	1,04	31,1	0,8	0,045	0,7	48,7	22,3	0,12	130	259	2,13	418	0,41	2	0	traces	0	-	-	traces	0,11	0,07	1,24	0,32	0,15	32,2	1,54
04	0409	000000	meat, egg and fish	fish products	-	26029	Fish, breaded, frozen, raw	(Genus and species unknown)	679	162	679	162	64,8	11	11	16,1	5,73	2,2	< 0,3	-	< 0,3	0	1,22	< 0,3	13,9	0,9	0	1,55	0	0	1,3	1,94	2,24	-	-	0,02	0,01	0,0056	0,02	0,66	0,23	1,38	2,13	0,021	0,0054	0,036	0,05	21	0,69	20	800	0,07	0,51	110	29	0,25	108	322	-	270	0,53	traces	-	traces	-	-	-	traces	0,09	0,14	1,7	0,33	0,28	-	1
04	0409	000000	meat, egg and fish	fish products	-	26030	Fish, breaded, fried	(Genus and species unknown)v	809	193	809	193	62,2	11,9	11,9	13,4	10	1,1	0	-	0	0	0	0	12,1	0,9	0	1,48	0	0	2,15	3,34	4,09	< 0,05	< 0,05	0,021	0,01	0,15	0,15	1,34	0,37	-	-	0,031	-	0,15	0,27	36	0,84	15,1	501	0,055	0,44	5	32,4	0,14	164	286	6,24	338	0,39	16	0	traces	3,8	-	-	< 0,5	0,062	0,073	1,6	0,25	0,12	29	1,95
04	0409	000000	meat, egg and fish	fish products	-	26034	European pilchard or sardine, in oil, canned, drained	Sardina pichardus (Walbaum, 1792)	867	207	867	207	60,5	24,4	24,4	0,49	12	0	< 0,15	-	< 0,15	0	< 0,15	< 0,15	0	0	0	2,65	0	0	2,56	4,33	3,41	< 0,0067	< 0,0067	< 0,0067	< 0,0067	0,0045	0,35	1,64	0,41	3,27	0,9	0,18	0,056	0,67	1	59,4	0,75	333	477	0,062	1,97	80,1	38,5	< 0,1	306	368	35	300	1,89	4,7	0	7,56	1,44	0	-	0	< 0,04	0,16	7,1	0,68	0,28	16	13,6
04	0409	000000	meat, egg and fish	fish products	-	26035	European pilchard or sardine, in tomato sauce, canned, drained	Sardina pichardus (Walbaum, 1792)	804	193	804	193	64,9	20,2	20,2	1,38	11,6	0,7	0,47	-	0,23	0	< 0,2	< 0,25	-	1,05	0	2,52	0	0	3,04	3,65	4,24	< 0,0067	< 0,0067	< 0,0067	< 0,01	0,011	0,63	2,01	0,38	2,05	1,19	0,16	0,083	1,31	1,25	80,8	0,7	378	590	0,24	2,6	45,1	32,5	0,24	352	376	37,7	280	1,8	4	-	12,5	2,3	0	-	0	< 0,04	0,17	7,38	0,7	0,15	16	9,88
04	0409	000000	meat, egg and fish	fish products	-	26039	Tuna, plain, canned, drained	Thunnus spp.	471	111	471	111	72,7	26,8	26,8	0	0,4	0	0	-	0	0	0	0	0	0	0	1,33	0	0	0,086	0,078	0,12	< 0,01	< 0,01	< 0,01	< 0,01	0,00016	0,011	0,071	0,0034	0,078	0,0042	0,0017	0,001	0,02	0,088	50	0,74	6,26	428	0,031	0,76	16	24	0,0037	155	207	305	251	0,45	6,5	0	5,08	1,2	0	-	0	0,03	0,053	13,6	0,094	0,44	16,3	2,53
04	0409	000000	meat, egg and fish	fish products	-	26040	European pilchard or sardine, in olive oil, canned, drained	Sardina pichardus (Walbaum, 1792)	845	202	845	202	60,1	24,3	24,3	1,06	11,2	0	0	-	0	0	0	0	0	0	0	3,4	0	0	3,13	3,84	3,65	< 0,0051	< 0,0051	< 0,0051	< 0,0051	< 0,0051	0,36	1,92	0,42	3,37	0,19	0,075	0,067	1,24	1,69	47,6	0,73	798	510	< 0,1	3,3	15	-	0,16	530	357	11	291	2,2	4	0	10,8	1,9	-	-	0	< 0,04	0,15	7,1	0,69	0,36	12	13,7
04	0409	000000	meat, egg and fish	fish products	-	26046	Surimi, on sticks, in slices or grated, crab flavour	(Genus and species unknown)	525	125	525	125	72,5	8,31	8,31	11,8	4,92	2,1	< 0,3	-	0,39	-	< 0,3	1,71	9,7	< 0,33	0	2,15	0	traces	0,46	2,37	1,36	< 0,0016	< 0,0016	< 0,0016	< 0,0016	< 0,0016	0,019	0,32	0,092	2,36	0,74	0,3	0,01	0,098	0,21	10,8	1,58	19	1010	0,04	0,4	10	11,5	0,0089	44	51,8	9,23	632	0,19	28	0	< 0,5	1,1	0,1	-	0	0,02	0,021	0,22	0,07	0,03	2	0,71
04	0409	000000	meat, egg and fish	fish products	-	26056	Cod roe, smoked, semi-preserved	Gadus morhua morhua Linnaeus, 1758	614	146	614	146	67	26,9	26,9	0,1	4,2	-	-	-	-	-	-	-	-	0	0	1,9	0	traces	0,56	0,65	1,31	-	-	0	0	0	0	0,47	0,093	0,37	0,093	0	-	0,37	0,84	-	0,73	8,2	-	0,082	1,11	230	12,8	0,13	453	280	-	290	4,3	8,7	-	27,2	-	-	-	-	-	-	-	-	-	-	-
04	0409	000000	meat, egg and fish	fish products	-	26077	Albacore, steamed under pressure	Thunnus alalunga	697	165	697	165	64	30	30	0	5,06	-	0	-	0	0	0	0	-	0	0	1,24	0	0	1,35	1,07	2,18	-	-	-	-	-	-	-	-	-	-	-	-	0,037	0,16	-	0,1	1,33	-	0,22	1,01	40	34,3	0,02	307	390	-	41,1	0,54	4	0	-	-	-	-	-	-	-	-	-	-	-	-
04	0409	000000	meat, egg and fish	fish products	-	26086	Mackerel, fillet, in tomato sauce, canned, drained	Scomber scombrus (Linnaeus, 1758)	946	227	946	227	61,9	17,7	17,7	1,94	16,3	0,94	0,45	-	0,35	< 0,2	< 0,2	0,15	1	1,02	0	1,15	0	0	2,92	6,35	4,51	0,0055	< 0,01	0,0055	0,014	0,0094	0,91	1,66	0,32	1,91	1,28	0,22	0,045	0,81	1,63	75	0,64	20	200	< 0,1	1,1	63,8	25	0,06	135	326	37,4	257	1	48,4	-	2,38	0,9	0	-	0	0,06	0,16	4,55	0,6	0,3	19	7,5
04	0409	000000	meat, egg and fish	fish products	-	26096	Mackerel, fillet, in mustard sauce, canned, drained	Scomber scombrus (Linnaeus, 1758)	902	217	902	217	61,7	20,8	20,8	1,09	14,2	0,8	0,28	-	0,15	-	< 0,28	0,36	0	0,58	0	1,62	0	0	3,92	2,5	7,09	< 0,0066	< 0,0066	< 0,0066	< 0,0066	0,014	0,75	1,75	0,4	2	0,84	0,25	0,067	2,87	1,63	71,5	1,01	22,9	743	< 0,1	1,3	20	26,7	< 0,1	127	180	< 5	405	0,4	38	-	7,3	1,63	-	-	-	0,051	0,15	5,1	0,23	0,25	-	8,2
04	0409	000000	meat, egg and fish	fish products	-	26097	Mackerel, fillet, in white wine, canned, drained	Scomber scombrus (Linnaeus, 1758)	862	207	862	207	64,4	17,8	17,8	2,25	14,1	0,5	< 0,3	-	< 0,3	-	< 0,3	< 0,3	-	0	0	1,51	0	0	2,92	5,91	4,88	0,056	0,11	< 0,0051	< 0,0051	0,0089	0,88	1,57	0,29	1,26	0,24	0,17	0,09	0,55	0,93	56,4	0,97	184	524	< 0,1	0,84	14,4	17	< 0,1	123	165	28,8	387	1,02	19	0	5,44	0,88	-	-	traces	0,025	0,24	4,42	0,27	0,2	-	9,14
04	0409	000000	meat, egg and fish	fish products	-	26119	Salmon, canned, drained	Salmo salar (Linnaeus, 1758)	751	180	751	180	68,5	20,5	20,5	1,5	10,2	-	0	-	0	0	0	0	-	0	0	2,27	0	0	1,68	3,27	2	-	-	-	-	0	0,29	1,15	0,24	1,75	0,11	0,061	0,039	0,63	0,85	90	1,22	270	730	0,038	0,45	30	42	0,048	440	300	42	488	0,7	90	-	13	1,5	0	-	0	0,04	0,18	7	0,55	0,45	12	3,1
04	0409	000000	meat, egg and fish	fish products	-	26123	Mackerel, canned in brine, drained	Scomber scombrus (Linnaeus, 1758)	787	189	787	189	65,7	21,6	21,6	0	11,4	0	0	-	0	0	0	0	-	0	0	1,86	0	0	2,73	4,37	3,11	0	0	0	0	0,007	0,73	1,65	0,35	1,73	0,26	0,23	-	0,69	1,52	79,5	1,21	128	610	0,13	1,57	21,9	30,5	0,04	261	225	31,9	485	1,31	76,2	0	5,01	0,97	0,1	-	0	0,05	0,19	6,39	0,58	0,23	7,5	7,32
04	0409	000000	meat, egg and fish	fish products	-	26124	Whiting, breaded	Melangius merlangus (Linnaeus, 1758)	797	190	797	190	62,6	12,6	12,6	13	9,57	1,7	0	-	0	0	0	0	-	0,9	0	1,3	0	0	1,1	3,42	4,63	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0	0,64	48	190	0	0,7	-	33	0	260	320	-	250	0	0	-	0	2,48	-	-	0	0	0	0	0	0	0	0
04	0409	000000	meat, egg and fish	fish products	-	26142	Cod liver, canned, drained	Gadus morhua morhua (Linnaeus, 1758)	1790	433	1790	433	45,7	7,25	7,25	1,1	44,4	-	0	-	0	0	0	0	-	0	0	1,57	0	0	6,87	21,9	10,4	-	-	-	-	-	1,52	4,1	0,94	8,65	0,56	0,28	0,16	3,08	4,06	186	1,12	10	-	0,4	2,1	105	10,3	< 0,1	145	130	107	446	2	4170	-	54,3	4,96	-	-	4	< 0,04	0,6	3,28	0,54	0,15	188	14,4
04	0409	000000	meat, egg and fish	fish products	-	26151	Trout egges, canned	Salmo spp.	-	-	-	-	58,7	26,3	26,3	-	9,5	< 0,2	< 0,2	-	< 0,2	< 0,2	< 0,2	< 0,2	-	0	0	3,69	0	traces	1,65	3,03	4,22	< 0,01	< 0,01	< 0,01	< 0,01	< 0,01	0,13	1,09	0,37	2,19	0,72	0,23	0,15	0,66	1,91	443	2,68	58	1860	0,17	1,1	70	46	0,28	400	180	80	1070	3,1	343	-	7,17	9,74	1,58	-	< 0,5	0,5	0,88	< 0,1	3	0,1	165	10,4
04	0409	000000	meat, egg and fish	fish products	-	26177	Anchovy, in salt (semi-preserved)	Engraulis encrasicolus (Linnaeus, 1758)	540	128	540	128	-	25	25	0	3,1	0	-	-	-	-	-	-	0	0	0	10,3	0	0	0,82	0,76	1,05	-	-	-	-	-	-	-	-	-	-	-	-	-	-	70	9,01	542	-	-	6,9	-	-	-	481	215	-	3600	1,7	55	0	4,6	0,29	-	-	0	0,06	0,26	14	-	0,14	8	-
04	0409	000000	meat, egg and fish	fish products	-	26179	Albacore, in olive oil, canned, drained	Thunnus alalunga	807	192	807	192	59,3	31,3	31,3	1,01	6,95	0	0	-	0	0	0	0	0	0	0	1,41	0	0	1,41	3,9	1,3	< 0,0031	< 0,0031	< 0,0031	< 0,0031	< 0,0031	0,032	1,01	0,33	3,79	0,35	0,035	0,056	0,14	0,68	40,1	0,67	1	240	< 0,1	0,5	6	35,9	< 0,1	196	331	11	270	0,4	4	0	0,86	1,75	-	-	0	< 0,04	0,051	15,6	< 0,16	0,63	5	2,45
04	0409	000000	meat, egg and fish	fish products	-	26180	Tuna, whole slice, in sunflower oil, canned, drained	Thunnus spp.	861	206	861	206	62,1	23,3	23,3	0,76	12,2	-	-	-	-	-	-	-	0	0	0	1,63	0	0	1,34	3,7	6,58	< 0,01	< 0,01	< 0,01	< 0,01	< 0,01	0,02	0,77	0,4	3,55	6,44	0,01	< 0,01	0,02	0,09	41,4	0,93	12	632	0,06	0,77	< 20	32	< 0,01	180	220	90	373	0,65	< 21	-	0,81	7,65	< 0,8	-	-	< 0,015	0,028	10,9	0,16	0,14	9,99	3,05
04	0409	000000	meat, egg and fish	fish products	-	26181	Yellowfin tuna, canned in brine, drained	Thunnus albacares	542	128	542	128	68,5	26,6	26,6	0,58	1,98	< 0,094	< 0,3	-	< 0,23	-	< 0,23	< 0,26	-	< 1,5	0	1,57	0	0	0,71	0,37	0,8	< 0,0011	< 0,0011	< 0,0011	< 0,0011	< 0,0011	0,044	0,42	0,17	0,26	0,02	0,0065	0,075	0,1	0,56	60,7	0,71	1,5	573	< 0,1	1,3	1	26,1	< 0,1	166	245	68	283	0,4	22	-	6,1	1,08	2,3	-	-	< 0,04	0,045	10,6	< 0,16	0,4	-	2,05
04	0409	000000	meat, egg and fish	fish products	-	26186	Mackerel, marinated	Scomber scombrus (Linnaeus, 1758)	768	185	768	185	66,6	16,3	16,3	traces	13,3	-	-	-	-	-	-	-	-	0	0	2,86	0	traces	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2,29	14,6	-	0,09	0,6	-	13,6	< 0,1	92,9	90,8	16	915	0,25	34,5	-	7,3	-	-	-	-	0,037	0,13	3,18	0,22	0,25	12,4	-
04	0409	000000	meat, egg and fish	fish products	-	26187	Common anchovy, marinated, prepacked	Engraulis encrasicolus (Linnaeus, 1758)	573	136	573	136	60,2	23,9	23,9	2,7	3,26	0	-	-	-	-	-	-	0	0	0	8,85	0	traces	1,04	0,69	1,36	< 0,0016	< 0,0016	< 0,0016	< 0,0016	0,004	0,11	0,67	0,12	0,57	0,33	0,026	0,015	0,35	0,54	105	5,58	120	5310	0,17	2,8	8	102	0,14	148	159	46	2230	1,95	11	0	2,4	1,1	-	-	-	< 0,04	0,2	2,75	0,41	0,18	37	15,3
04	0409	000000	meat, egg and fish	fish products	-	26231	European pilchard or sardine, fillets without fishbone, in olive oil, canned, drained	Sardina pichardus (Walbaum, 1792)	889	213	889	213	61,4	21,5	21,5	0,62	13,9	0	< 0,2	-	< 0,2	< 0,2	< 0,2	< 0,2	0	0	0	2,65	0	0	3,16	4,9	3,1	< 0,01	< 0,01	< 0,01	< 0,01	0,012	0,61	2,09	0,45	1,82	0,21	0,088	-	0,68	1,02	-	0,7	108	637	0,1	2,3	40	37	< 0,1	262	357	46	282	2	2,5	-	7,4	2,1	-	-	-	< 0,04	0,23	7,3	0,75	0,4	-	13,6
04	0409	000000	meat, egg and fish	fish products	-	26239	Surimi, filled w cheese	(Genus and species unknown)	619	149	619	149	72,3	6,6	6,6	9,24	9,3	2,8	< 0,2	-	< 0,2	0,3	< 0,2	2,4	-	< 1	0	1,9	0	0,16	3,84	3,59	1,25	0,19	0,12	0,07	0,15	0,18	0,6	1,88	0,52	3,2	0,83	0,36	< 0,01	0,01	0,02	28,3	1,72	19	1020	0,02	0,08	< 20	9,5	0,01	36	49	< 20	688	0,2	47,4	-	< 0,25	0,98	4,15	-	< 0,5	< 0,015	0,031	< 0,1	0,091	0,018	10,5	0,47
04	0409	000000	meat, egg and fish	fish products	-	26242	Tuna, flaked, in tomato sauce, canned, drained	Thunnus spp.	545	130	545	130	-	14,6	14,6	4,33	5,93	3,33	1,2	-	1	-	< 0,3	0,8	-	0,58	0	1,68	0	0	0,83	1,26	2,49	-	-	-	-	-	-	-	-	-	2,39	0,01	-	-	-	-	1,22	-	-	-	-	-	-	-	-	-	-	489	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
04	0409	000000	meat, egg and fish	fish products	-	26243	Tuna, in Catalan-style or in tomato sauce, canned	Thunnus spp.	594	142	594	142	-	10,8	10,8	5,05	8,6	2,93	-	-	1,1	-	< 0,2	0,35	-	< 1,5	0	1,62	0	0	0,67	5	2,5	< 0,01	< 0,01	< 0,01	< 0,01	0,018	0,015	0,43	0,14	4,48	1,68	0,72	-	-	0,05	-	1	-	-	-	-	-	-	-	-	-	-	402	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
04	0409	000000	meat, egg and fish	fish products	-	26245	Tuna, flaked, in sunflower oil, canned, drained	Thunnus spp.	946	227	946	227	60,9	23,4	23,4	0	14,8	< 0,25	-	-	< 0,2	-	< 0,2	< 0,25	0	0	0	1,46	0	0	1,62	4,55	7,93	< 0,01	< 0,01	< 0,01	< 0,01	< 0,01	0,02	0,95	0,48	4,36	7,76	0,01	0,01	0,02	0,12	38	0,85	11	569	0,06	1	< 20	27	< 0,01	160	210	100	339	0,71	< 21	-	1,21	8,68	< 0,8	-	-	< 0,015	0,027	12,2	0,19	0,11	6,71	4,46
04	0409	000000	meat, egg and fish	fish products	-	26275	Salmon roe, semi-preserved	(Genus and species unknown)	938	224	938	224	49	30,8	30,8	1,5	10,5	< 0,2	< 0,2	-	< 0,2	< 0,2	< 0,2	< 0,2	-	0	0	3,42	0	traces	2,05	3,4	4,51	< 0,01	< 0,01	< 0,01	< 0,01	0,01	0,46	1,13	0,36	1,95	0,12	0,11	0,1	1,66	1,84	541	2,34	5,6	1710	< 0,01	0,08	330	8,1	0,09	2,6	94	< 20	936	< 0,05	393	-	27	7,52	< 0,8	-	< 0,5	0,35	0,5	0,33	1,68	0,11	124	48,6
04	0410	041001	meat, egg and fish	eggs	eggs, cooked	22008	Egg white, cooked		201	47,3	201	47,3	87,8	10,3	10,3	1,12	0,17	0,7	0,07	0,07	0,34	0,07	0,07	0,07	0	0	0	0,6	0	0	0	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0	0,39	6,67	-	0,023	0,067	-	9,67	0,011	14,7	147	6,1	155	0,025	0	0	0	0	-	-	0	0,006	0,35	0,078	0,18	0,007	7,9	0,056
04	0410	041001	meat, egg and fish	eggs	eggs, cooked	22009	Egg yolk, cooked		1410	340	1410	340	50,3	16	16	1,31	30,1	0,55	0,07	0,07	0,18	0,07	0,07	0,07	0	0	0	2,24	0	0	8,49	12,1	4,45	-	-	-	-	-	0,077	6,23	1,95	11,2	3,51	0,17	0,45	-	0,24	612	0,035	76,4	0,2	0,15	0,95	192	4,5	< 0,1	121	58,6	76,4	14	1,4	263	106	2,11	5	-	-	0	0,17	0,39	< 0,16	4,54	0,3	166	2,43
