 Section 	 Section Descr. FR	No agrément	Dénomination	street_address	city	 Catégorie 	Activité associée 	 Espèce	 Remarques 	Adresse	slugadresse	lat	lng
X	Oeufs et ovoproduits	AER/NAM/009137	Romedenne Mathieu	Rue de Ciney  SN 	5350 Ohey	EPC				Rue de Ciney  SN  ,5350 Ohey	Rue de Ciney  SN  , 5350 Ohey , Belgium	50,4292796	5,1255923
X	Oeufs et ovoproduits	AER/NAM/009149	Brogniet Vincent	Rue Tayart(Cas)  41 	5650 Walcourt	EPC				Rue Tayart(Cas)  41  ,5650 Walcourt	Rue Tayart  41  , 5650 Walcourt , Belgium	50,24498	4,3604083
X	Oeufs et ovoproduits	AER/NAM/009152	LEHAIRE Marc	Rue du Milieu du Monde  SN 	5330 Assesse	EPC				Rue du Milieu du Monde  SN  ,5330 Assesse	Rue du Milieu du Monde  SN  , 5330 Assesse , Belgium	50,3748232	5,0385962
X	Oeufs et ovoproduits	AER/NAM/009667	ANDA-DECLERCQ	Passage Alphonse Laffut, Bonsin  1 	5377 Somme-Leuze	EPC				Passage Alphonse Laffut, Bonsin  1  ,5377 Somme-Leuze	Passage Alphonse Laffut,  Bonsin  1  , 5377 Somme-Leuze , Belgium	50,3616186	5,3783433
X	Oeufs et ovoproduits	AER/NAM/009856	Ferme des Longs-Prés	Rue du Fondry(Rog)  6 	5651 Walcourt	EPC				Rue du Fondry(Rog)  6  ,5651 Walcourt	Rue du Fondry  6  , 5651 Walcourt , Belgium	50,2720606	4,3904721
X	Oeufs et ovoproduits	AER/NAM/010496	LA MIE ET LE COPAIN	Chaussée de Wavre  37 	5030 Gembloux	PP				Chaussée de Wavre  37  ,5030 Gembloux	Chaussée de Wavre  37  , 5030 Gembloux , Belgium	50,5725128	4,691364
X	Oeufs et ovoproduits	AER/OVB/001761	BAKKERIJ PANDA	Ohiostraat  90 	9700 Oudenaarde	PP				Ohiostraat  90  ,9700 Oudenaarde	Ohiostraat  90  , 9700 Oudenaarde , Belgium	50,8672293	3,6337908
X	Oeufs et ovoproduits	AER/OVB/004923	ATELIER DE MAX	Lenniksebaan  89 	1701 Dilbeek	PP				Lenniksebaan  89  ,1701 Dilbeek	Lenniksebaan  89  , 1701 Dilbeek , Belgium	50,8180129	4,242427
X	Oeufs et ovoproduits	AER/OVL/003533	GOSSELIN DIRK	Houtbriel  54 	9140 Temse	EPC				Houtbriel  54  ,9140 Temse	Houtbriel  54  , 9140 Temse , Belgium	51,1446399	4,2243494
X	Oeufs et ovoproduits	AER/OVL/004316	BAKKERIJ CHRIS	Stationsstraat  46 	9990 Maldegem	PP				Stationsstraat  46  ,9990 Maldegem	Stationsstraat  46  , 9990 Maldegem , Belgium	51,2073706	3,4483445
X	Oeufs et ovoproduits	AER/OVL/004704	BAKKERIJ SARLAR	Rekestraat(Zar)  27 	9500 Geraardsbergen	PP				Rekestraat(Zar)  27  ,9500 Geraardsbergen	Rekestraat  27  , 9500 Geraardsbergen , Belgium	50,7623614	3,8236909
X	Oeufs et ovoproduits	AER/OVL/005967	Eierbedrijf Marc Steppe	Botermelkstraat  59 	9420 Erpe-Mere	EPC				Botermelkstraat  59  ,9420 Erpe-Mere	Botermelkstraat  59  , 9420 Erpe-Mere , Belgium	50,9402793	3,9833678
X	Oeufs et ovoproduits	AER/OVL/006072	Vermeulen, Wim	Kwalestraat  59B 	9420 Erpe-Mere	EPC				Kwalestraat  59B  ,9420 Erpe-Mere	Kwalestraat  59B  , 9420 Erpe-Mere , Belgium	50,9134226	3,935848
X	Oeufs et ovoproduits	AER/OVL/007846	BVBA DEWULF	Adolf Baeyensstraat  133 	9040 Gent	PP				Adolf Baeyensstraat  133  ,9040 Gent	Adolf Baeyensstraat  133  , 9040 Gent , Belgium	51,0532518	3,7551399
X	Oeufs et ovoproduits	AER/OVL/009285	Steppe, Dirk	Klein Zottegem  6 	9520 Sint-Lievens-Houtem	EPC				Klein Zottegem  6  ,9520 Sint-Lievens-Houtem	Klein Zottegem  6  , 9520 Sint-Lievens-Houtem , Belgium	50,9250534	3,8798939
X	Oeufs et ovoproduits	AER/OVL/012302	Panifex	Nieuwstraat  17 b 19	9402 Ninove	PP				Nieuwstraat  17 b 19 ,9402 Ninove	Nieuwstraat  17 b 19 , 9402 Ninove , Belgium	50,824814	4,04226
X	Oeufs et ovoproduits	AER/OVL/014075	De Vierhoekhoeve	Brielstraat  71 	9860 Oosterzele	PP	CC, PP			Brielstraat  71  ,9860 Oosterzele	Brielstraat  71  , 9860 Oosterzele , Belgium	50,9729604	3,8102415
X	Oeufs et ovoproduits	AER/OVL/017241	De Ijs-Ster	Rijsenbergstraat  8 b 6	9000 Gent	PP	CC, PP			Rijsenbergstraat  8 b 6 ,9000 Gent	Rijsenbergstraat  8 b 6 , 9000 Gent , Belgium	51,0393477	3,7061231
X	Oeufs et ovoproduits	AER/OVL/017805	PONNET	Gentsesteenweg  358 	9420 Erpe-Mere	PP				Gentsesteenweg  358  ,9420 Erpe-Mere	Gentsesteenweg  358  , 9420 Erpe-Mere , Belgium	50,9462217	3,9600813
X	Oeufs et ovoproduits	AER/OVL/018103	DE KLOK	Wanzelesteenweg  73A 	9260 Wichelen	PP				Wanzelesteenweg  73A  ,9260 Wichelen	Wanzelesteenweg  73A  , 9260 Wichelen , Belgium	50,9818683	3,9378138
X	Oeufs et ovoproduits	AER/OVL/018405	VLAAMSE PANNEKOEKEN	Heifortstraat  75 	9940 Evergem	PP				Heifortstraat  75  ,9940 Evergem	Heifortstraat  75  , 9940 Evergem , Belgium	51,1703385	3,7184259
X	Oeufs et ovoproduits	AER/OVL/018988	AERTS SPECULAAS	Warandestraat  6 	9250 Waasmunster	PP				Warandestraat  6  ,9250 Waasmunster	Warandestraat  6  , 9250 Waasmunster , Belgium	51,1140825	4,1262434
X	Oeufs et ovoproduits	AER/OVL/020633	ROGGE	Lindestraat  32 	9700 Oudenaarde	PP				Lindestraat  32  ,9700 Oudenaarde	Lindestraat  32  , 9700 Oudenaarde , Belgium	50,8544006	3,6026243
X	Oeufs et ovoproduits	AER/OVL/021496	PENNEMAN	Nieuwstraat(STE)  119 	9190 Stekene	EPC				Nieuwstraat(STE)  119  ,9190 Stekene	Nieuwstraat  119  , 9190 Stekene , Belgium	51,2043122	4,0553977
X	Oeufs et ovoproduits	AER/OVL/021907	Vermeulen Johan	Steenbergstraat  27 	9520 Sint-Lievens-Houtem	EPC				Steenbergstraat  27  ,9520 Sint-Lievens-Houtem	Steenbergstraat  27  , 9520 Sint-Lievens-Houtem , Belgium	50,9275977	3,9116626
X	Oeufs et ovoproduits	AER/OVL/023929	PATISSERIE ETIENNE	Tempelstraat(Oph)  3 	9500 Geraardsbergen	PP				Tempelstraat(Oph)  3  ,9500 Geraardsbergen	Tempelstraat  3  , 9500 Geraardsbergen , Belgium	50,8216531	3,8939129
X	Oeufs et ovoproduits	AER/OVL/026248	AMANDINO	Fraterstraat  45 	9820 Merelbeke	PP				Fraterstraat  45  ,9820 Merelbeke	Fraterstraat  45  , 9820 Merelbeke , Belgium	51,0113103	3,7617001
X	Oeufs et ovoproduits	AER/OVL/028482	VERS en VEGGIE	Gootje  22 	9860 Oosterzele	PP				Gootje  22  ,9860 Oosterzele	Gootje  22  , 9860 Oosterzele , Belgium	50,9226557	3,7926476
X	Oeufs et ovoproduits	AER/OVL/029507	Bakkerij De Keyser	Zandstraat  13 	9420 Erpe-Mere	PP				Zandstraat  13  ,9420 Erpe-Mere	Zandstraat  13  , 9420 Erpe-Mere , Belgium	50,9418449	3,9563585
X	Oeufs et ovoproduits	AER/OVL/030905	Chocolaterie De Naeyer	Buntstraat  88 	9940 Evergem	PP				Buntstraat  88  ,9940 Evergem	Buntstraat  88  , 9940 Evergem , Belgium	51,0932631	3,6632141
X	Oeufs et ovoproduits	AER/OVL/032862	BELLEFOOD CREATIONS	Denderbellestraat (STG)  116 	9200 Dendermonde	PP				Denderbellestraat (STG)  116  ,9200 Dendermonde	Denderbellestraat   116  , 9200 Dendermonde , Belgium	51,0135735	4,0946583
X	Oeufs et ovoproduits	AER/OVL/033004	EIERHOF	Hageland  6 	9880 Aalter	EPC				Hageland  6  ,9880 Aalter	Hageland  6  , 9880 Aalter , Belgium	51,080961	3,3961455
X	Oeufs et ovoproduits	AER/OVL/033005	EIERHOF	Hageland  4 	9880 Aalter	EPC				Hageland  4  ,9880 Aalter	Hageland  4  , 9880 Aalter , Belgium	51,0818249	3,3900355
X	Oeufs et ovoproduits	AER/VBR/001116	Claes Marc	Gustaaf Van der Steenstraat  82 	1750 Sint-Kwintens-Lennik	EPC				Gustaaf Van der Steenstraat  82  ,1750 Sint-Kwintens-Lennik	Gustaaf Van der Steenstraat  82  , 1750 Sint-Kwintens-Lennik , Belgium	50,801849	4,1709559
X	Oeufs et ovoproduits	AER/VBR/001122	LOCUS NV	Lostraat  99 	1703 Schepdaal	PP				Lostraat  99  ,1703 Schepdaal	Lostraat  99  , 1703 Schepdaal , Belgium	50,8231921	4,2082867
X	Oeufs et ovoproduits	AER/VBR/002147	AU FLAN BRETON	Heidestraat  18 	3080 Duisburg	PP				Heidestraat  18  ,3080 Duisburg	Heidestraat  18  , 3080 Duisburg , Belgium	50,8149514	4,550253
X	Oeufs et ovoproduits	AER/VBR/005350	Hof Ter Lint	Daalstraat  121 	1852 Beigem	EPC				Daalstraat  121  ,1852 Beigem	Daalstraat  121  , 1852 Beigem , Belgium	50,9547329	4,377629
X	Oeufs et ovoproduits	AER/VBR/010309	Kwekerij van het Hallerbos	Pijpaenshoek  47 	1500 Halle	EPC				Pijpaenshoek  47  ,1500 Halle	Pijpaenshoek  47  , 1500 Halle , Belgium	50,7076771	4,2652578
X	Oeufs et ovoproduits	AER/VBR/010857	BAKKERIJ LEON VERMOESEN EN ZONEN	Boekhoutstraat  2 b 1	1790 Affligem	PP				Boekhoutstraat  2 b 1 ,1790 Affligem	Boekhoutstraat  2 b 1 , 1790 Affligem , Belgium	50,9139431	4,1043691
X	Oeufs et ovoproduits	AER/VBR/011078	BAKKERIJ ERWIN	Prattenborgstraat(S)  41 	3270 Scherpenheuvel-Zichem	PP				Prattenborgstraat(S)  41  ,3270 Scherpenheuvel-Zichem	Prattenborgstraat  41  , 3270 Scherpenheuvel-Zichem , Belgium	50,9781351	4,9769415
X	Oeufs et ovoproduits	AER/VBR/015615	Anciens Etablissements Hauwel	Overwinningsstraat  28 	1560 Hoeilaart	PP				Overwinningsstraat  28  ,1560 Hoeilaart	Overwinningsstraat  28  , 1560 Hoeilaart , Belgium	50,7560828	4,4675098
X	Oeufs et ovoproduits	AER/VBR/016342	BAKKERIJ MEERT	Sint Jozefstraat  110 	1840 Londerzeel	PP				Sint Jozefstraat  110  ,1840 Londerzeel	Sint Jozefstraat  110  , 1840 Londerzeel , Belgium	51,0321034	4,2977489
X	Oeufs et ovoproduits	AER/VBR/017255	Bakkerij Het Brood	Bleyveldstraat  1 	3320 Hoegaarden	PP				Bleyveldstraat  1  ,3320 Hoegaarden	Bleyveldstraat  1  , 3320 Hoegaarden , Belgium	50,7711827	4,906527
X	Oeufs et ovoproduits	AER/VBR/018360	ELBO BAKKERIJEN	Puttestraat  2 	3390 Tielt-Winge	PP				Puttestraat  2  ,3390 Tielt-Winge	Puttestraat  2  , 3390 Tielt-Winge , Belgium	50,9179745	4,9056334
X	Oeufs et ovoproduits	AER/VBR/018443	Van Petegem Eddy	Ekkelenbergstraat(HN)  18 	1540 Herne	PP	CC, PP			Ekkelenbergstraat(HN)  18  ,1540 Herne	Ekkelenbergstraat  18  , 1540 Herne , Belgium	50,7327217	4,0431921
X	Oeufs et ovoproduits	AER/VBR/020448	Patisserie Alexandre IV	Brusselsestraat  108 	3000 Leuven	PP				Brusselsestraat  108  ,3000 Leuven	Brusselsestraat  108  , 3000 Leuven , Belgium	50,8805702	4,6954903
X	Oeufs et ovoproduits	AER/VBR/020639	Bakkerij Holiviers	Grote Steenweg(DRL)  359 	3350 Linter	PP				Grote Steenweg(DRL)  359  ,3350 Linter	Grote Steenweg  359  , 3350 Linter , Belgium	50,8489278	5,0555011
X	Oeufs et ovoproduits	AER/VLI/006704	Kippenhof NIJST	Heiwyckstraat  46 	3620 Lanaken	EPC				Heiwyckstraat  46  ,3620 Lanaken	Heiwyckstraat  46  , 3620 Lanaken , Belgium	50,9248108	5,6060717
X	Oeufs et ovoproduits	AER/VLI/009844	Patisserie Alexandre V	Blokkenstraat  3 	3050 Oud-Heverlee	PP				Blokkenstraat  3  ,3050 Oud-Heverlee	Blokkenstraat  3  , 3050 Oud-Heverlee , Belgium	50,8435762	4,6691356
X	Oeufs et ovoproduits	AER/WVL/005157	BROOD EN BANKET DANNY	Hille  109 	8750 Wingene	PP				Hille  109  ,8750 Wingene	Hille  109  , 8750 Wingene , Belgium	51,0474499	3,2256528
X	Oeufs et ovoproduits	AER/WVL/007387	LA VIE EST BELLE BVBA	Legeweg  135/137 	8020 Oostkamp	PP				Legeweg  135/137  ,8020 Oostkamp	Legeweg  135/137  , 8020 Oostkamp , Belgium	51,1705127	3,253242
X	Oeufs et ovoproduits	AER/WVL/008771	'T MUNCKENEI	Ondankstraat  1 B 	8750 Wingene	EPC				Ondankstraat  1 B  ,8750 Wingene	Ondankstraat  1 B  , 8750 Wingene , Belgium	51,064148	3,246737
X	Oeufs et ovoproduits	AER/WVL/009915	POND'OR BVBA	De Arend  20 	8210 Zedelgem	EPC	PP			De Arend  20  ,8210 Zedelgem	De Arend  20  , 8210 Zedelgem , Belgium	51,1375486	3,1624596
X	Oeufs et ovoproduits	AER/WVL/015700	Hanssens, Lieven FV	Veldstraat  74 	8560 Wevelgem	PP	CC, PP			Veldstraat  74  ,8560 Wevelgem	Veldstraat  74  , 8560 Wevelgem , Belgium	50,8241142	3,1848151
X	Oeufs et ovoproduits	AER/WVL/015700	Hanssens, Luc FV	Veldstraat  74 	8560 Wevelgem	PP	CC, PP			Veldstraat  74  ,8560 Wevelgem	Veldstraat  74  , 8560 Wevelgem , Belgium	50,8241142	3,1848151
X	Oeufs et ovoproduits	AER/WVL/018827	PATISSERIE LEFEVERE	Westkapellestraat  396 b 2	8301 Knokke-Heist	PP				Westkapellestraat  396 b 2 ,8301 Knokke-Heist	Westkapellestraat  396 b 2 , 8301 Knokke-Heist , Belgium	51,3240432	3,2744784
X	Oeufs et ovoproduits	AER/WVL/018961	DV FOODS	Gentstraat  56 	8760 Meulebeke	PP				Gentstraat  56  ,8760 Meulebeke	Gentstraat  56  , 8760 Meulebeke , Belgium	50,9481074	3,296031
X	Oeufs et ovoproduits	AER/WVL/019304	DE HOLLANDER	Pannestraat  167 	8630 Veurne	PP				Pannestraat  167  ,8630 Veurne	Pannestraat  167  , 8630 Veurne , Belgium	51,0779561	2,6507703
X	Oeufs et ovoproduits	AER/WVL/019501	DIEMA'S BOERENBROOD	Toevluchtweg  2 	8620 Nieuwpoort	PP				Toevluchtweg  2  ,8620 Nieuwpoort	Toevluchtweg  2  , 8620 Nieuwpoort , Belgium	51,1286275	2,7618538
X	Oeufs et ovoproduits	AER/WVL/022358	OVO WEST	Gemeneweideweg-Noord  76 	8310 Brugge	EPC				Gemeneweideweg-Noord  76  ,8310 Brugge	Gemeneweideweg-Noord  76  , 8310 Brugge , Belgium	51,2237281	3,2545477
X	Oeufs et ovoproduits	AER/WVL/023637	ALBERS N & P	Aarselestraat  45 	8700 Tielt	EPC				Aarselestraat  45  ,8700 Tielt	Aarselestraat  45  , 8700 Tielt , Belgium	50,9932906	3,4216931
X	Oeufs et ovoproduits	AER/WVL/028812	DE VLOO BVBA	Proostdijkstraat  28 	8630 Veurne	EPC				Proostdijkstraat  28  ,8630 Veurne	Proostdijkstraat  28  , 8630 Veurne , Belgium	51,0768462	2,6929165
X	Oeufs et ovoproduits	AER/WVL/030868	SOCIALE WERKPLAATSEN POPERINGE	Vlaanderenlaan  25 	8970 Poperinge	PP				Vlaanderenlaan  25  ,8970 Poperinge	Vlaanderenlaan  25  , 8970 Poperinge , Belgium	50,8496272	2,7493818
X	Oeufs et ovoproduits	AER/WVL/031188	DEWICKE-VAN LOO	Hemmestraat  55 	8620 Ramskapelle (Nieuwpoort)	EPC				Hemmestraat  55  ,8620 Ramskapelle (Nieuwpoort)	Hemmestraat  55  , 8620 Ramskapelle  , Belgium	51,109758	2,7807313
X	Oeufs et ovoproduits	AER/WVL/034536	Eierhandel Van Biervliet	Dadizeleleenstraat  4 	8800 Roeselare	EPC				Dadizeleleenstraat  4  ,8800 Roeselare	Dadizeleleenstraat  4  , 8800 Roeselare , Belgium	50,9095418	3,1217054
X	Oeufs et ovoproduits	AER/WVL/035037	BAKKERIJ BACHTEN DE KUPE	Brugse Steenweg  52 	8630 Veurne	PP				Brugse Steenweg  52  ,8630 Veurne	Brugse Steenweg  52  , 8630 Veurne , Belgium	51,0768613	2,6727936
X	Oeufs et ovoproduits	AER/WVL/036701	Dierendonck Butchery	Albert I laan  70 	8630 Veurne	PP	CP, CS, MP			Albert I laan  70  ,8630 Veurne	Albert I laan  70  , 8630 Veurne , Belgium	51,0660988	2,6838621
X	Oeufs et ovoproduits	AER/WVL/037514	Noppe, Franky	Hoge Voetweg  17 	8560 Wevelgem	PP	CC, PP			Hoge Voetweg  17  ,8560 Wevelgem	Hoge Voetweg  17  , 8560 Wevelgem , Belgium	50,8477209	3,2105917
X	Oeufs et ovoproduits	AER/WVL/037667	BROOD & BANKET IGNACE	Beversesteenweg  190 	8800 Roeselare	PP				Beversesteenweg  190  ,8800 Roeselare	Beversesteenweg  190  , 8800 Roeselare , Belgium	50,9567589	3,1309476
X	Oeufs et ovoproduits	AER/WVL/038845	Debergh Wendy	Oude-Heiestraat(V)  2 	8600 Diksmuide	PP				Oude-Heiestraat(V)  2  ,8600 Diksmuide	Oude-Heiestraat  2  , 8600 Diksmuide , Belgium	51,0545412	2,938707
X	Oeufs et ovoproduits	BE-3002	OVO WEST	Gemeneweideweg-Noord  76 	8310 Brugge	EPC				Gemeneweideweg-Noord  76  ,8310 Brugge	Gemeneweideweg-Noord  76  , 8310 Brugge , Belgium	51,2237281	3,2545477
X	Oeufs et ovoproduits	BE-3012	D'Halluin, Benoit	Rue Carrière  67 	6470 Sivry-Rance	EPC				Rue Carrière  67  ,6470 Sivry-Rance	Rue Carrière  67  , 6470 Sivry-Rance , Belgium	50,1383168	4,2836386
X	Oeufs et ovoproduits	BE-3014	Kippenhof NIJST	Heiwyckstraat  46 	3620 Lanaken	EPC				Heiwyckstraat  46  ,3620 Lanaken	Heiwyckstraat  46  , 3620 Lanaken , Belgium	50,9248108	5,6060717
X	Oeufs et ovoproduits	BE-3020	De Taemhoeve	Taemweg  26 	3680 Maaseik	EPC				Taemweg  26  ,3680 Maaseik	Taemweg  26  , 3680 Maaseik , Belgium	51,1102448	5,6815228
X	Oeufs et ovoproduits	BE-3023	Martens, Johan	Beverhoutstraat  21 	8020 Oostkamp	EPC	PP			Beverhoutstraat  21  ,8020 Oostkamp	Beverhoutstraat  21  , 8020 Oostkamp , Belgium	51,1690667	3,2857739
X	Oeufs et ovoproduits	BE3024	CERSTIAENS LODE	Rijstraat  40 	2940 Stabroek	EPC				Rijstraat  40  ,2940 Stabroek	Rijstraat  40  , 2940 Stabroek , Belgium	51,3192964	4,3878694
X	Oeufs et ovoproduits	BE-3030	Descamps, Dirk	Oerenstraat  2 	8630 Veurne	EPC				Oerenstraat  2  ,8630 Veurne	Oerenstraat  2  , 8630 Veurne , Belgium	51,0258222	2,6860377
X	Oeufs et ovoproduits	BE-3031	ROZENHOEVE	Meersestraat  28 	9667 Horebeke	EPC				Meersestraat  28  ,9667 Horebeke	Meersestraat  28  , 9667 Horebeke , Belgium	50,8388296	3,703635
X	Oeufs et ovoproduits	BE-3033	Hof Ter Lint	Daalstraat  121 	1852 Beigem	EPC				Daalstraat  121  ,1852 Beigem	Daalstraat  121  , 1852 Beigem , Belgium	50,9547329	4,377629
X	Oeufs et ovoproduits	BE-3035	DUBOIS Philippe	Rue de l'Agauche  17 	4560 Bois-et-Borsu	EPC				Rue de l'Agauche  17  ,4560 Bois-et-Borsu	Rue de l Agauche  17  , 4560 Bois-et-Borsu , Belgium	50,3839159	5,3129019
X	Oeufs et ovoproduits	BE-3040	LEHAIRE Marc	Rue du Milieu du Monde  SN 	5330 Assesse	EPC				Rue du Milieu du Monde  SN  ,5330 Assesse	Rue du Milieu du Monde  SN  , 5330 Assesse , Belgium	50,3748232	5,0385962
X	Oeufs et ovoproduits	BE-3042	GOEBELS Benoit et Gillebert Caroline	Chaussée de Florenville,MONTPL  11 	6840 Neufchâteau	EPC	CC, PP			Chaussée de Florenville,MONTPL  11  ,6840 Neufchâteau	Chaussée de Florenville, MONTPL  11  , 6840 Neufchâteau , Belgium	49,8119122	5,4036764
X	Oeufs et ovoproduits	BE-3043	FERME DES COUDRIERS	Warrimont,Charneux  166 	4654 Charneux	EPC				Warrimont,Charneux  166  ,4654 Charneux	Warrimont, Charneux  166  , 4654 Charneux , Belgium	50,6606524	5,8066526
X	Oeufs et ovoproduits	BE-3054	Belovo Flanders	Remi Baertlaan  27 	8793 Waregem	EPC				Remi Baertlaan  27  ,8793 Waregem	Remi Baertlaan  27  , 8793 Waregem , Belgium	50,9037438	3,4052375
X	Oeufs et ovoproduits	BE-3057	LA CENSIERE	Rue Martin-Sandron  152A 	5680 Doische	EPC				Rue Martin-Sandron  152A  ,5680 Doische	Rue Martin-Sandron  152A  , 5680 Doische , Belgium	50,1355687	4,7401608
X	Oeufs et ovoproduits	BE-3096	PENNEMAN	Nieuwstraat(STE)  119 	9190 Stekene	EPC				Nieuwstraat(STE)  119  ,9190 Stekene	Nieuwstraat  119  , 9190 Stekene , Belgium	51,2043122	4,0553977
X	Oeufs et ovoproduits	BE-3100	DE LEIEHOEVE	Kortrijkseweg  200 	8791 Beveren (Leie)	EPC	CC, PP			Kortrijkseweg  200  ,8791 Beveren (Leie)	Kortrijkseweg  200  , 8791 Beveren  , Belgium	50,8733645	3,3461121
X	Oeufs et ovoproduits	BE-3122	Eierhandel De Vreese	Brugstraat  62 	9880 Aalter	EPC	PP			Brugstraat  62  ,9880 Aalter	Brugstraat  62  , 9880 Aalter , Belgium	51,0953957	3,4438154
X	Oeufs et ovoproduits	BE-3136	Eierhandel Holemans bvba	Langdonkenstraat  13 	2230 Herselt	EPC				Langdonkenstraat  13  ,2230 Herselt	Langdonkenstraat  13  , 2230 Herselt , Belgium	51,0286034	4,8929425
X	Oeufs et ovoproduits	BE-3148	NV PEETERMANS	Oude Baan  21 	2230 Herselt	EPC				Oude Baan  21  ,2230 Herselt	Oude Baan  21  , 2230 Herselt , Belgium	51,0653757	4,8958724
X	Oeufs et ovoproduits	BE-3160	Steppe, Dirk	Klein Zottegem  6 	9520 Sint-Lievens-Houtem	EPC				Klein Zottegem  6  ,9520 Sint-Lievens-Houtem	Klein Zottegem  6  , 9520 Sint-Lievens-Houtem , Belgium	50,9250534	3,8798939
X	Oeufs et ovoproduits	BE-3173	Oeufontaine	Rue Hougaerde(LEE)  21 	6142 Leernes	EPC				Rue Hougaerde(LEE)  21  ,6142 Leernes	Rue Hougaerde  21  , 6142 Leernes , Belgium	50,3946165	4,3086572
X	Oeufs et ovoproduits	BE-3176	Allaert Eddy	Dentergemstraat  63 	8780 Oostrozebeke	EPC				Dentergemstraat  63  ,8780 Oostrozebeke	Dentergemstraat  63  , 8780 Oostrozebeke , Belgium	50,932678	3,3519821
X	Oeufs et ovoproduits	BE-3206	BOLDERHOF BVBA	Industrieweg-Zuid  1332 	3520 Zonhoven	EPC				Industrieweg-Zuid  1332  ,3520 Zonhoven	Industrieweg-Zuid  1332  , 3520 Zonhoven , Belgium	51,000006	5,385424
X	Oeufs et ovoproduits	BE-3209	Vermeulen Johan	Steenbergstraat  27 	9520 Sint-Lievens-Houtem	EPC				Steenbergstraat  27  ,9520 Sint-Lievens-Houtem	Steenbergstraat  27  , 9520 Sint-Lievens-Houtem , Belgium	50,9275977	3,9116626
X	Oeufs et ovoproduits	BE-3217	DENIS BALTUS	Rue de Kierberg  23 	4880 Aubel	EPC	PP			Rue de Kierberg  23  ,4880 Aubel	Rue de Kierberg  23  , 4880 Aubel , Belgium	50,6999234	5,8626237
X	Oeufs et ovoproduits	BE-3223	Elevage du Mont Saint Jean	Chaussée de Nivelles  8 	1410 Waterloo	EPC				Chaussée de Nivelles  8  ,1410 Waterloo	Chaussée de Nivelles  8  , 1410 Waterloo , Belgium	50,6889329	4,4058883
X	Oeufs et ovoproduits	BE-3226	Kwekerij van het Hallerbos	Pijpaenshoek  47 	1500 Halle	EPC				Pijpaenshoek  47  ,1500 Halle	Pijpaenshoek  47  , 1500 Halle , Belgium	50,7076771	4,2652578
X	Oeufs et ovoproduits	BE-3265	Verbrugghe Luc	Vliegveld  29 	8560 Wevelgem	EPC				Vliegveld  29  ,8560 Wevelgem	Vliegveld  29  , 8560 Wevelgem , Belgium	50,817949	3,2020517
X	Oeufs et ovoproduits	BE-3281	AVICOLE DU VERDON - BONHOMME Henriette	Hameau de Xhignesse  11 	4180 Hamoir	EPC				Hameau de Xhignesse  11  ,4180 Hamoir	Hameau de Xhignesse  11  , 4180 Hamoir , Belgium	50,436832	5,5494493
X	Oeufs et ovoproduits	BE-3288	Hyeulle - Diels	A La Fache - RACHECOURT  SN 	6792 Aubange	EPC				A La Fache - RACHECOURT  SN  ,6792 Aubange	A La Fache - RACHECOURT  SN  , 6792 Aubange , Belgium	49,5983709	5,7265971
X	Oeufs et ovoproduits	BE-3299	Pauwels, Norbert	Kromveldstraatje  20 	9940 Evergem	EPC				Kromveldstraatje  20  ,9940 Evergem	Kromveldstraatje  20  , 9940 Evergem , Belgium	51,1143011	3,6887782
X	Oeufs et ovoproduits	BE-3303	Marivoet, Albertina	Hoogstraat  98 	9150 Kruibeke	EPC				Hoogstraat  98  ,9150 Kruibeke	Hoogstraat  98  , 9150 Kruibeke , Belgium	51,1439627	4,2736825
X	Oeufs et ovoproduits	BE-3307	DE JONGHE	Zandstraat(SP)  154 	9170 Sint-Pauwels	EPC				Zandstraat(SP)  154  ,9170 Sint-Pauwels	Zandstraat  154  , 9170 Sint-Pauwels , Belgium	51,1997131	4,0811023
X	Oeufs et ovoproduits	BE-3326	Beirens Koen & Heidi	Oostendse Steenweg  90 	8377 Houtave	EPC				Oostendse Steenweg  90  ,8377 Houtave	Oostendse Steenweg  90  , 8377 Houtave , Belgium	51,2367266	3,091062
X	Oeufs et ovoproduits	BE-3354	EIERHANDEL KUMPEN E	Industrieweg  1114 	3540 Herk-de-Stad	EPC				Industrieweg  1114  ,3540 Herk-de-Stad	Industrieweg  1114  , 3540 Herk-de-Stad , Belgium	50,9481967	5,1668073
X	Oeufs et ovoproduits	BE-3366	NAENEN BVBA	Eggerseelstraat  49 	2530 Boechout	EPC				Eggerseelstraat  49  ,2530 Boechout	Eggerseelstraat  49  , 2530 Boechout , Belgium	51,161534	4,52103
X	Oeufs et ovoproduits	BE3401	DE BEEKHOEVE	Beekstraat  55 	9140 Temse	EPC				Beekstraat  55  ,9140 Temse	Beekstraat  55  , 9140 Temse , Belgium	51,1404019	4,2161838
X	Oeufs et ovoproduits	BE-3406	Cnudde, Stefan	Beversesteenweg  523 	8800 Roeselare	EPC				Beversesteenweg  523  ,8800 Roeselare	Beversesteenweg  523  , 8800 Roeselare , Belgium	50,9696415	3,1497542
X	Oeufs et ovoproduits	BE-3411	Meheus, Christi	Kruishoutemseweg  66 	8790 Waregem	EPC				Kruishoutemseweg  66  ,8790 Waregem	Kruishoutemseweg  66  , 8790 Waregem , Belgium	50,8919016	3,4497345
